,a(p(Erk))
4691,-4.1486968994140625
4692,-9.94482421875
4693,-11.954597473144531
4694,-2.197906494140625
4695,-8.933418273925781
4696,-6.861541748046875
4697,-6.4576416015625
4698,-7.991508483886719
4699,-5.261085510253892
4700,-9.363967895507812
4701,-6.1543197631835795
4702,-6.166534423828111
4703,-3.8315811157226562
4704,-14.98788452148439
4705,-3.18853759765625
4706,-3.4649200439453125
4707,-4.706291198730469
4708,-7.5999908447265625
4709,-2.50286865234375
4710,-2.022857666015625
4711,-6.8693084716796875
4712,-10.05029296875
4713,-9.73727416992189
4714,-10.895248413085938
4715,-10.761215209960938
4716,-4.899925231933594
4717,-14.356620788574219
4718,-15.464607238769531
4719,3.1634674072265625
4720,-0.765869140625
4721,-2.8965988159179688
4722,-13.283470153808608
4723,-8.9337158203125
4724,-4.76080322265625
4725,-7.9699554443359375
4726,-1.84210205078125
4727,-17.252471923828125
4728,-0.6201095581054688
4729,-8.609832763671875
4730,-9.232704162597656
4731,-14.425346374511733
4732,-18.05170440673828
4733,-7.127838134765625
4734,-3.455596923828125
4735,-11.94955444335939
4736,-5.957267761230469
4737,-14.0445556640625
4738,-5.329498291015625
4739,-0.248992919921875
4740,-4.735633850097656
4741,-18.967262268066392
4742,-12.074386596679688
4743,3.5777816772460938
4744,-7.004219055175781
4745,-7.446159362792969
4746,-13.10003662109375
4747,-11.629753112792969
4748,-6.8646392822265625
4749,-7.893119812011719
4750,-5.4778900146484375
4751,-7.280342102050781
4752,-1.4152679443359375
4753,-5.739570617675781
4754,-6.538482666015625
4755,-6.6646270751953125
4756,-6.833831787109375
4757,-14.09451293945314
4758,-6.115074157714844
4759,-11.638053894042955
4760,-6.150634765625
4761,-5.061698913574219
4762,-12.864959716796875
4763,-5.8138580322265625
4764,-5.205322265625
4765,-9.230964660644517
4766,-8.061630249023438
4767,-13.303123474121094
4768,-10.698188781738295
4769,-8.116928100585938
4770,-3.1747589111328125
4771,-3.0129623413085938
4772,-12.091667175292969
4773,0.56024169921875
4774,-10.995590209960938
4775,-4.229316711425781
4776,-14.679054260253906
4777,-9.71051025390625
4778,-11.273422241210938
4779,-2.65924072265625
4780,-8.224464416503906
4781,-11.797767639160156
4782,-8.521583557128892
4783,-3.12451171875
4784,-5.125114440917969
4785,-6.454795837402344
4786,-4.6810302734375
4787,-12.461257934570312
4788,-8.273040771484375
4789,-14.728591918945312
4790,-14.363479614257812
4791,-4.987739562988281
4792,-15.908317565917983
4793,-4.443794250488281
4794,-13.963020324707031
4795,-3.7538070678710938
4796,-10.183021545410156
4797,-0.8741455078125
4798,-17.26262664794922
4799,-1.0849380493164062
4800,-10.028297424316406
4801,-6.6673126220703125
4802,-13.561393737792969
4803,-9.701423645019531
4804,-7.793792724609389
4805,-7.808876037597656
4806,-8.592079162597656
4807,-12.865745544433594
4808,-2.5053329467773438
4809,-9.749031066894531
4810,-3.263031005859375
4811,7.544975280761719
4812,-15.400070190429688
4813,0.0511474609375
4814,-11.936454772949233
4815,-12.135833740234375
4816,-4.9369964599609375
4817,-5.625038146972642
4818,-7.71124267578125
4819,-8.191802978515625
4820,-11.501121520996094
4821,-4.6473236083984375
4822,-8.255393981933594
4823,-13.28561401367189
4824,-18.1666259765625
4825,-10.912353515625
4826,-10.76373291015625
4827,-9.601753234863281
4828,-6.702972412109375
4829,-4.19873046875
4830,-16.813598632812486
4831,-7.260688781738281
4832,-9.781913757324219
4833,-0.5689010620117188
4834,-10.713455200195312
4835,-6.604934692382798
4836,-8.943153381347656
4837,-3.865264892578125
4838,-9.248687744140625
4839,2.49334716796875
4840,-3.1659927368164062
4841,-10.328025817871094
4842,-16.461135864257812
4843,-12.050445556640625
4844,-10.807723999023438
4845,4.730659484863281
4846,-12.453964233398438
4847,-14.368133544921875
4848,-4.1748199462890625
4849,-11.2220458984375
4850,-10.86962890625
4851,-8.041946411132812
4852,-10.003372192382812
4853,4.705718994140625
4854,-7.333457946777344
4855,-3.2416305541992188
4856,-1.785552978515625
4857,-5.951812744140625
4858,-14.143089294433594
4859,-11.738243103027344
4860,-6.572944641113281
4861,-8.548927307128906
4862,-3.983734130859375
4863,-10.104354858398438
4864,-17.71868896484375
4865,-14.203445434570327
4866,-10.018943786621094
4867,-7.8055267333984375
4868,-7.245567321777344
4869,1.6991806030273438
4870,-16.072044372558594
4871,-14.84765625
4872,-5.67034912109375
4873,-7.2694091796875
4874,-10.417572021484375
4875,-5.361030578613281
4876,-6.120872497558594
4877,-5.1259765625
4878,-14.204521179199219
4879,-6.349700927734375
4880,-8.455032348632812
4881,-18.766899108886733
4882,-11.39410400390625
4883,-13.664230346679688
4884,-8.825607299804688
4885,-2.5486984252929688
4886,-12.18121337890625
4887,-7.693031311035142
4888,-15.668647766113281
4889,-8.925819396972656
4890,-10.806022644042969
4891,-5.6991729736328125
4892,-4.9374847412109375
4893,-8.384414672851562
4894,-5.1477813720703125
4895,-0.34409332275390625
4896,-12.13812255859375
4897,-10.742584228515625
4898,-11.09613037109375
4899,-10.191352844238281
4900,-10.7978515625
4901,-9.826972961425781
4902,-3.5591659545898438
4903,-16.726531982421875
4904,-4.95037841796875
4905,-8.438858032226562
4906,-9.549049377441406
4907,-8.342124938964844
4908,-6.4513397216796875
4909,-7.415657043457031
4910,-7.46649169921875
4911,-8.453857421875
4912,1.1068954467773438
4913,-13.237197875976562
4914,-7.30078125
4915,-3.7172470092773438
4916,-9.067092895507812
4917,-14.18435668945311
4918,-10.454940795898438
4919,-5.365074157714844
4920,-13.013748168945298
4921,-4.645416259765625
4922,-12.870964050292983
4923,-5.275428771972656
4924,-11.587440490722656
4925,-14.560577392578125
4926,-9.714576721191406
4927,-12.260581970214844
4928,-13.027717590332031
4929,-14.405181884765625
4930,-4.109886169433594
4931,-1.2528915405273438
4932,-5.234672546386719
4933,-13.866828918457031
4934,-11.969825744628892
4935,-4.154426574707031
4936,-7.843101501464844
4937,-15.460052490234375
4938,-9.995391845703125
4939,-9.57562255859375
4940,-4.341423034667969
4941,4.315032958984375
4942,-10.605720520019531
4943,-4.339134216308594
4944,-6.563743591308594
4945,-2.6932754516601562
4946,-17.18032073974608
4947,-1.4225234985351562
4948,-17.20227813720703
4949,-8.012351989746094
4950,-10.274375915527344
4951,-4.491668701171875
4952,-10.539970397949219
4953,-2.3778610229492188
4954,-11.524169921874986
4955,-4.46630859375
4956,-4.188224792480469
4957,-12.020721435546875
4958,0.5144805908203125
4959,-9.029647827148438
4960,-10.839134216308594
4961,-12.186599731445298
4962,-9.970344543457031
4963,-7.468238830566406
4964,-4.719825744628906
4965,-5.535797119140625
4966,-4.008583068847656
4967,-9.627708435058608
4968,-10.621025085449219
4969,-11.179534912109375
4970,-6.782844543457031
4971,-4.567527770996094
4972,-11.296913146972656
4973,-0.4912872314453125
4974,-5.9779510498046875
4975,-9.167724609375014
4976,-4.496315002441406
4977,-9.699691772460923
4978,-12.020309448242188
4979,-6.93365478515625
4980,-0.6461334228515625
4981,0.3137969970703125
4982,-7.236930847167969
4983,-2.7232742309570312
4984,-3.9155654907226562
4985,-3.9201736450195312
4986,-15.432472229003906
4987,-13.72088623046875
4988,-8.474273681640625
4989,-11.967575073242188
4990,-6.468391418457031
4991,-9.775283813476562
4992,-9.460494995117188
4993,-2.6894912719726562
4994,-12.759170532226562
4995,-6.473487854003906
4996,-4.5751800537109375
4997,-9.311317443847656
4998,-5.214019775390625
4999,-14.181449890136719
